raw_row_number,date,time,location,lat,lng,district,precinct,type,disposition,arrest_made,citation_issued,warning_issued,outcome
10775,2012-11-09,02:09:09,3100 S SHERIDAN BLVD,39.656165,-105.053216,4,423,pedestrian,L - Clearance,FALSE,FALSE,FALSE,NA
10799,2012-11-06,14:07:25,3130 S SHERIDAN BLVD,39.655994,-105.053213,4,423,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
10836,2012-11-30,01:31:32,3100 S SHERIDAN BLVD,39.656165,-105.053216,4,423,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
10837,2012-11-30,20:31:56,3100 S SHERIDAN BLVD,39.656165,-105.053216,4,423,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
10919,2012-11-11,18:43:34,W DARTMOUTH AVE / S YATES ST,39.657082,-105.048775,4,423,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
10928,2012-11-20,12:55:32,3086 S ZENOBIA ST,39.657097,-105.049908,4,423,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
11015,2012-11-25,19:51:24,3400-BLK S MONACO ST,39.654073,-104.912925,3,323,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
11045,2012-11-03,23:16:31,7500 E HAMPDEN AVE,39.653116,-104.902484,3,323,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
11119,2012-11-13,11:32:14,3100 S SHERIDAN BLVD,39.656165,-105.053216,4,423,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
11204,2012-11-24,08:09:32,S Federal Blvd / W Girard Ave,39.655289,-105.025092,None,None,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
11227,2012-11-22,00:25:51,S GOLDEN WAY / W DARTMOUTH AVE,39.655845,-105.058698,4,423,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
11323,2012-11-27,23:24:10,3100 S SHERIDAN BLVD,39.656165,-105.053216,4,423,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
11333,2012-11-16,05:43:32,3100 S SHERIDAN BLVD,39.656165,-105.053216,4,423,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
11359,2012-11-03,08:57:54,3100 S SHERIDAN BLVD,39.656165,-105.053216,4,423,vehicular,In Service,FALSE,FALSE,FALSE,NA
11440,2012-11-22,19:58:53,S MONACO ST / E GIRARD AVE,39.654073,-104.912925,3,323,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
11503,2012-11-27,14:06:12,5000 W DARTMOUTH AVE,39.656955,-105.049096,4,423,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
11504,2012-11-06,13:55:17,5000 W DARTMOUTH AVE,39.656955,-105.049096,4,423,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
11644,2012-11-24,23:15:07,7500 E HAMPDEN AVE,39.653116,-104.902484,3,323,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
11989,2012-11-13,14:05:18,S SHERIDAN BLVD / W DARTMOUTH AVE,39.656165,-105.053216,4,423,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
12091,2012-11-28,18:00:32,W DARTMOUTH AVE / S ZENOBIA ST,39.656729,-105.049663,4,423,vehicular,Y - Broadcast,FALSE,FALSE,FALSE,NA
12103,2012-11-17,20:06:34,W DARTMOUTH AVE / S ZENOBIA ST,39.656729,-105.049663,4,423,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
12204,2012-11-20,23:09:53,3400-BLK S IVAN CT,39.654672,-105.063917,4,423,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
12225,2012-11-27,12:01:14,3125 S SHERIDAN BLVD,39.656023,-105.053214,4,423,pedestrian,T - Citation Issued,FALSE,TRUE,FALSE,citation
12239,2012-11-28,00:07:33,3100 S WOLFF ST,39.657442,-105.047901,4,423,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
12446,2012-11-29,23:27:11,3003 S DEPEW ST,39.659398,-105.054408,4,423,pedestrian,In Service,FALSE,FALSE,FALSE,NA
12449,2012-11-17,16:33:29,3200-BLK S ELM ST,39.658896,-104.929504,3,314,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
12458,2012-11-20,15:31:03,3101 S FEDERAL BLVD,39.66048,-105.025158,4,422,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
12497,2012-11-08,19:05:35,W DARTMOUTH AVE / S FEDERAL BLVD,39.660502,-105.025158,4,422,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
12534,2012-11-06,14:27:23,3100 S SHERIDAN BLVD,39.656165,-105.053216,4,423,pedestrian,Detox Van,FALSE,FALSE,FALSE,NA
12590,2012-11-19,20:05:10,W DARTMOUTH AVE / S NEWLAND ST,39.66068,-105.071756,4,423,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
12836,2012-11-20,12:00:19,3400-BLK S LOWELL BLVD,39.657246,-105.033727,4,423,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
13111,2012-11-12,00:37:39,W DARTMOUTH AVE / S FEDERAL BLVD,39.660502,-105.025158,4,422,vehicular,File Only,FALSE,FALSE,FALSE,NA
13152,2012-11-13,15:16:17,3100 S FEDERAL BLVD,39.660502,-105.025158,4,422,pedestrian,In Service,FALSE,FALSE,FALSE,NA
13219,2012-11-04,10:00:05,S FEDERAL BLVD / W DARTMOUTH AVE,39.660502,-105.025158,4,422,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
13265,2012-11-09,08:12:49,3100 S FEDERAL BLVD,39.660502,-105.025158,4,422,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
13344,2012-11-22,20:12:45,E MONACO CIR / S MONACO ST,39.66035,-104.912976,3,323,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
13381,2012-11-11,07:31:46,3100 S FEDERAL BLVD,39.660502,-105.025158,4,422,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
13454,2012-11-20,16:52:40,S FEDERAL BLVD / W FLOYD AVE,39.65743,-105.02518,4,422,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
13466,2012-11-02,19:08:49,3000 W FLOYD AVE,39.65743,-105.02518,4,422,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
13708,2012-11-04,11:52:31,S INGALLS WAY / W BATES AVE,39.66159,-105.063972,4,423,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
13722,2012-11-25,10:06:57,2900 W DARTMOUTH AVE,39.6605,-105.024056,4,422,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
13744,2012-11-01,11:33:20,W DARTMOUTH AVE / S DECATUR ST,39.660497,-105.022932,4,422,vehicular,File Only,FALSE,FALSE,FALSE,NA
13997,2012-11-07,10:50:10,S IVAN WAY / W BATES AVE,39.661506,-105.062927,4,423,vehicular,X - Exchanged Info,FALSE,FALSE,FALSE,NA
14060,2012-11-23,05:22:00,W FLOYD AVE / S FEDERAL BLVD,39.65743,-105.02518,4,422,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
14087,2012-11-13,11:46:06,3030 S GOLDEN WAY,39.659304,-105.057776,4,423,vehicular,In Service,FALSE,FALSE,FALSE,NA
14101,2012-11-20,22:15:02,S SHERIDAN BLVD / W COLUMBIA PL,39.657911,-105.053227,4,423,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
14287,2012-11-09,00:57:32,W DARTMOUTH AVE / S VRAIN ST,39.658144,-105.046128,4,423,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
14372,2012-11-06,18:48:42,S Kipling St / W Dartmouth Pl,39.660717,-105.109021,None,None,pedestrian,No Police Needed,FALSE,FALSE,FALSE,NA
14537,2012-11-19,20:08:58,E CORNELL AVE / S TAMARAC DR,39.660159,-104.902321,3,323,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
14745,2012-11-18,16:26:47,S MONACO ST / E FLOYD AVE,39.657969,-104.912911,3,323,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
14747,2012-11-19,20:24:46,S MONACO ST / E FLOYD AVE,39.657969,-104.912911,3,323,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
14845,2012-11-08,23:14:25,S WEBSTER ST / W DARTMOUTH AVE,39.662774,-105.079332,4,423,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
14941,2012-11-14,00:09:44,S SHERIDAN BLVD / W BROWN PL,39.664727,-105.05325,4,423,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
14996,2012-11-24,14:39:25,S FEDERAL BLVD / W BATES AVE,39.663725,-105.025137,4,423,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
15034,2012-11-15,15:19:45,S FEDERAL BLVD / W BATES AVE,39.663725,-105.025137,4,423,pedestrian,Report Made,FALSE,FALSE,FALSE,NA
15051,2012-11-04,09:18:32,W DARTMOUTH AVE / S FEDERAL BLVD,39.660502,-105.025158,4,422,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
15109,2012-11-20,05:34:05,W AMHERST AVE / S IRVING ST,39.665007,-105.029886,4,423,pedestrian,In Service,FALSE,FALSE,FALSE,NA
15112,2012-11-07,03:08:26,2800 S IRVING ST,39.665007,-105.029886,4,423,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
15160,2012-11-02,07:28:33,S FEDERAL BLVD / W CORNELL AVE,39.66212,-105.025148,4,422,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
15383,2012-11-15,00:21:38,2900 S IRVING ST,39.663533,-105.031212,4,423,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
15456,2012-11-06,16:34:25,2855 S LAMAR ST,39.663014,-105.06729,4,423,pedestrian,Report Made,FALSE,FALSE,FALSE,NA
15464,2012-11-18,21:42:56,S FEDERAL BLVD / W BATES AVE,39.663725,-105.025137,4,423,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
15494,2012-11-23,23:02:03,S MONACO ST / E CORNELL AVE,39.66274,-104.912895,3,323,vehicular,Back Up / Cover Car,FALSE,FALSE,FALSE,NA
15601,2012-11-16,09:14:12,S FEDERAL BLVD / W BATES AVE,39.663725,-105.025137,4,423,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
15668,2012-11-23,09:25:08,S UNIVERSITY BLVD / E BATES AVE,39.663925,-104.959434,3,314,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
15838,2012-11-02,08:02:30,2800 S FEDERAL BLVD,39.665334,-105.02512,4,422,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
16020,2012-11-27,00:01:21,S SHERIDAN BLVD / W BATES AVE,39.662574,-105.053242,4,423,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
16199,2012-11-08,18:09:33,W AMHERST AVE / S GREEN CT,39.665032,-105.026058,4,423,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
16240,2012-11-20,23:41:51,W AMHERST AVE / S FEDERAL BLVD,39.665039,-105.025124,4,423,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
16272,2012-11-17,10:38:56,2700 W CORNELL AVE,39.662129,-105.020421,4,422,pedestrian,Report Made,FALSE,FALSE,FALSE,NA
16273,2012-11-09,20:15:43,2689 W CORNELL AVE,39.66213,-105.020154,4,422,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
16293,2012-11-28,17:03:39,S LOCUST ST / E BATES AVE,39.664373,-104.915412,3,323,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
16366,2012-11-16,23:54:40,S FEDERAL BLVD / W AMHERST AVE,39.665039,-105.025124,4,423,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
16456,2012-11-16,07:16:01,2800 S FEDERAL BLVD,39.665334,-105.02512,4,422,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
16558,2012-11-04,08:24:53,S FEDERAL BLVD / W AMHERST AVE,39.665039,-105.025124,4,423,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
16698,2012-11-05,12:19:40,S FEDERAL BLVD / W CORNELL AVE,39.66212,-105.025148,4,422,pedestrian,In Service,FALSE,FALSE,FALSE,NA
16807,2012-11-17,08:28:14,W BATES AVE / S FEDERAL BLVD,39.663725,-105.025137,4,423,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
16858,2012-11-12,21:58:56,2900 W CORNELL AVE,39.662122,-105.023987,4,422,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
16934,2012-11-04,07:45:09,S FEDERAL BLVD / W AMHERST AVE,39.665039,-105.025124,4,423,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
17061,2012-11-29,05:05:41,W AMHERST AVE / S WADSWORTH BLVD,39.665552,-105.081455,None,None,vehicular,L - Clearance,FALSE,FALSE,FALSE,NA
17319,2012-11-29,03:19:22,2797 S LOWELL BLVD,39.663382,-105.034755,4,423,vehicular,L - Clearance,FALSE,FALSE,FALSE,NA
17365,2012-11-11,15:17:46,S QUEBEC ST / E AMHERST AVE,39.665908,-104.902923,3,323,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
17638,2012-11-07,00:56:36,S WEBSTER ST / W AMHERST AVE,39.665291,-105.078601,4,423,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
17663,2012-11-06,21:40:44,W AMHERST AVE / S WADSWORTH BLVD,39.665552,-105.081455,None,None,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
17664,2012-11-28,09:57:53,W AMHERST AVE / S WADSWORTH BLVD,39.665552,-105.081455,None,None,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
17740,2012-11-27,21:42:41,2790 S WADSWORTH BLVD,39.665731,-105.081455,None,None,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
17741,2012-11-20,21:59:41,2790 S WADSWORTH BLVD,39.665731,-105.081455,None,None,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
17814,2012-11-13,14:40:03,2775 S FEDERAL BLVD,39.665705,-105.025109,4,423,pedestrian,UTL / Unfounded / Unsuccessful,FALSE,FALSE,FALSE,NA
17890,2012-11-30,15:09:17,S Tejon St / W Amherst Ave,39.665911,-105.011024,None,None,vehicular,Back Up / Cover Car,FALSE,FALSE,FALSE,NA
17939,2012-11-20,23:59:08,S LOWELL BLVD / W AMHERST AVE,39.665775,-105.034789,4,423,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
18142,2012-11-05,14:58:08,2800-BLK S QUEBEC ST,39.665908,-104.902923,3,323,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
18291,2012-11-25,14:48:28,S DECATUR ST / W AMHERST AVE,39.665339,-105.022779,4,422,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
18305,2012-11-16,08:39:43,W AMHERST AVE / S DECATUR ST,39.665339,-105.022779,4,422,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
18312,2012-11-10,09:46:25,W AMHERST AVE / S DECATUR ST,39.665339,-105.022779,4,422,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
18927,2012-11-27,03:42:47,2796 S FEDERAL BLVD,39.665366,-105.025119,4,422,vehicular,L - Clearance,FALSE,FALSE,FALSE,NA
19198,2012-11-27,23:27:04,5200 W AMHERST AVE,39.665567,-105.05325,4,423,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
19385,2012-11-02,11:58:44,E AMHERST AVE / S QUEBEC ST,39.665908,-104.902923,3,323,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
19856,2012-11-16,23:38:33,S FEDERAL BLVD / W YALE AVE,39.667716,-105.025108,4,422,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
19858,2012-11-12,02:23:09,S FEDERAL BLVD / W YALE AVE,39.667716,-105.025108,4,422,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
19941,2012-11-02,00:06:05,S SHERIDAN BLVD / W YALE AVE,39.667786,-105.053256,None,None,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
20021,2012-11-24,13:36:05,3000-W W YALE AVE,39.667716,-105.025108,4,422,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
20161,2012-11-11,15:02:58,E AMHERST AVE / S QUINCE ST,39.66611,-104.902244,3,323,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
20205,2012-11-16,08:17:03,W YALE AVE / S DECATUR ST,39.666941,-105.022773,4,422,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
20243,2012-11-26,15:45:09,W YALE AVE / S QUITMAN ST,39.667713,-105.040683,4,421,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
20255,2012-11-09,22:37:27,W YALE AVE / S QUITMAN ST,39.667713,-105.040683,4,421,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
20472,2012-11-14,05:15:18,W YALE AVE / S DEPEW ST,39.667785,-105.057974,None,None,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
20508,2012-11-29,16:59:51,S FEDERAL BLVD / W YALE AVE,39.667716,-105.025108,4,422,vehicular,In Service,FALSE,FALSE,FALSE,NA
20537,2012-11-17,19:14:48,W YALE AVE / S ZURICH CT,39.667778,-105.051782,4,421,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
20538,2012-11-16,00:42:44,2700 S ZURICH CT,39.667778,-105.051782,4,421,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
20683,2012-11-23,15:23:50,W YALE AVE / S GREEN CT,39.667733,-105.026045,4,421,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
20685,2012-11-08,17:44:50,W YALE AVE / S GREEN CT,39.667733,-105.026045,4,421,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
20872,2012-11-02,15:25:56,S ST PAUL ST / S STEELE ST,39.667361,-104.950405,3,314,pedestrian,In Service,FALSE,FALSE,FALSE,NA
21111,2012-11-21,19:05:02,W YALE AVE / S VRAIN ST,39.667742,-105.045826,4,421,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
21114,2012-11-07,21:57:26,W YALE AVE / S BENTON ST,39.667782,-105.055898,4,423,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
21367,2012-11-05,22:10:17,W YALE AVE / S WEBSTER ST,39.667748,-105.078689,4,423,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
21423,2012-11-08,23:23:04,2700 S FEDERAL BLVD,39.666944,-105.025111,4,423,vehicular,Back Up / Cover Car,FALSE,FALSE,FALSE,NA
21464,2012-11-02,22:16:47,E YALE WAY / S COOK ST,39.667018,-104.947789,3,314,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
21667,2012-11-08,22:42:04,S WADSWORTH BLVD / W Yale Ave,39.667744,-105.081451,None,None,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
21672,2012-11-08,01:31:50,S WADSWORTH BLVD / W YALE AVE,39.667744,-105.081451,None,None,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
21673,2012-11-17,07:19:05,W YALE AVE / S WADSWORTH BLVD,39.667744,-105.081451,None,None,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
22007,2012-11-21,19:15:29,W YALE AVE / S PATTON CT,39.667702,-105.038686,4,421,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
22023,2012-11-16,20:10:10,E YALE AVE / S RACE ST,39.66763,-104.964108,3,313,vehicular,In Service,FALSE,FALSE,FALSE,NA
22032,2012-11-04,18:02:50,S EUDORA ST / E YALE AVE,39.667472,-104.930436,3,314,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
22049,2012-11-02,07:45:47,2900 W YALE AVE,39.666943,-105.023954,4,422,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
22056,2012-11-15,14:31:52,2900-BLK W YALE AVE,39.666943,-105.023954,4,422,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
22073,2012-11-09,07:30:18,W YALE AVE / S DECATUR ST,39.666941,-105.022773,4,422,vehicular,In Service,FALSE,FALSE,FALSE,NA
22077,2012-11-01,17:26:05,W YALE AVE / S DECATUR ST,39.666941,-105.022773,4,422,pedestrian,In Service,FALSE,FALSE,FALSE,NA
22222,2012-11-08,16:31:32,E YALE AVE / I25 NB,39.667492,-104.925475,3,323,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
22508,2012-11-06,22:28:34,6900 E YALE AVE,39.667644,-104.905892,3,323,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
22540,2012-11-28,00:56:22,S FEDERAL BLVD / W COLLEGE AVE,39.668543,-105.025073,4,422,pedestrian,In Service,FALSE,FALSE,FALSE,NA
22753,2012-11-28,23:37:45,6800 E YALE AVE,39.667641,-104.907403,3,323,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
22902,2012-11-08,09:45:05,I25 NB / E YALE AVE,39.667492,-104.925475,3,323,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
22988,2012-11-03,22:15:30,E YALE AVE / S MONACO ST,39.667632,-104.912874,3,323,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
23046,2012-11-12,09:15:15,I25 NB / E YALE AVE,39.667492,-104.925475,3,323,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
23273,2012-11-12,21:53:58,S LINCOLN ST / E VASSAR AVE,39.669479,-104.986351,3,313,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
23622,2012-11-20,01:53:58,S MONACO ST / E YALE AVE,39.667632,-104.912874,3,323,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
23628,2012-11-02,16:11:27,S MONACO ST / E YALE AVE,39.667632,-104.912874,3,323,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
23702,2012-11-08,21:17:15,2600-BLK S QUEBEC ST,39.668603,-104.903448,None,None,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
24260,2012-11-10,15:52:43,S MONACO ST / E YALE AVE,39.667632,-104.912874,3,323,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
24611,2012-11-07,00:52:47,S LOWELL BLVD / W VASSAR AVE,39.670325,-105.034943,4,421,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
24677,2012-11-07,07:11:51,S FEDERAL BLVD / W VASSAR AVE,39.671196,-105.02506,4,421,vehicular,In Service,FALSE,FALSE,FALSE,NA
24708,2012-11-14,20:46:30,E DICKENSON PL / S COLORADO BLVD,39.671888,-104.940696,3,314,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
24793,2012-11-19,23:12:24,E YALE AVE / S HOLLY ST,39.667582,-104.920707,None,None,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
24826,2012-11-04,22:41:36,6800 E YALE AVE,39.667641,-104.907403,3,323,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
24857,2012-11-07,19:32:35,W HARVARD AVE / S NEWTON ST,39.672307000000004,-105.03681,4,421,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
24978,2012-11-16,11:29:41,S DECATUR ST / W WATER AVE,39.669351,-105.022758,4,422,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
25169,2012-11-20,17:04:51,S DOWNING ST / E VASSAR AVE,39.669492,-104.973475,3,313,pedestrian,In Service,FALSE,FALSE,FALSE,NA
25184,2012-11-08,00:03:42,2600 S FEDERAL BLVD,39.670154,-105.025077,4,421,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
25292,2012-11-13,22:18:37,2500 S BROADWAY ST,39.671288,-104.987584,3,313,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
25293,2012-11-13,22:18:37,2500 S BROADWAY ST,39.671288,-104.987584,3,313,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
25606,2012-11-03,04:33:30,W LAKERIDGE RD / S SHERIDAN BLVD,39.672257,-105.053262,None,None,vehicular,In Service,FALSE,FALSE,FALSE,NA
25622,2012-11-16,22:40:07,2426 S FEDERAL BLVD,39.672513,-105.025077,4,421,vehicular,Report Made,FALSE,FALSE,FALSE,NA
25687,2012-11-01,16:30:27,2900 W VASSAR AVE,39.670155,-105.023928,4,422,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
25689,2012-11-09,05:46:46,2900 W VASSAR AVE,39.670155,-105.023928,4,422,vehicular,In Service,FALSE,FALSE,FALSE,NA
25741,2012-11-16,22:04:35,E WESLEY AVE / S BROADWAY ST,39.673089,-104.987581,3,313,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
25921,2012-11-28,03:37:57,W Lakeridge Rd / S SHERIDAN BLVD,39.672257,-105.053262,None,None,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
26003,2012-11-20,22:55:52,E Harvard Ave / S QUEBEC ST,39.671227,-104.903523,None,None,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
26027,2012-11-16,07:53:08,2600 W HARVARD AVE,39.671793,-105.018182,4,422,vehicular,In Service,FALSE,FALSE,FALSE,NA
26055,2012-11-05,23:20:16,2449 S COLORADO BLVD,39.671818,-104.940696,3,314,vehicular,File Only,FALSE,FALSE,FALSE,NA
26080,2012-11-07,19:37:29,W HARVARD AVE / S OSCEOLA ST,39.672312,-105.037727,4,421,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
26206,2012-11-13,23:05:54,W HARVARD AVE / S PATTON CT,39.672318,-105.038653,4,421,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
26290,2012-11-04,23:19:41,2432 S COLORADO BLVD,39.67257,-104.940702,3,314,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
26384,2012-11-27,12:43:36,S LINCOLN ST / E WESLEY AVE,39.673091,-104.986351,3,313,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
26719,2012-11-15,10:12:01,E HARVARD AVE / S UNIVERSITY BLVD,39.671215,-104.95939,3,314,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
26757,2012-11-06,02:41:29,2500 S FEDERAL BLVD,39.671787,-105.025062,4,421,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
26767,2012-11-05,23:19:01,W HARVARD AVE / S FEDERAL BLVD,39.671787,-105.025062,4,421,pedestrian,L - Clearance,FALSE,FALSE,FALSE,NA
26844,2012-11-02,22:10:02,S KNOX CT / W HARVARD AVE,39.672415,-105.031856,4,421,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
27019,2012-11-20,01:59:08,E WESLEY AVE / S UNIVERSITY BLVD,39.67303,-104.959385,3,314,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
27097,2012-11-19,22:23:57,W HARVARD AVE / S FEDERAL BLVD,39.67334,-105.025073,4,421,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
27171,2012-11-06,15:14:42,W WESLEY AVE / S FEDERAL BLVD,39.67334,-105.025073,4,421,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
27340,2012-11-09,21:42:42,W ILIFF AVE / S BROADWAY ST,39.674892,-104.987575,3,313,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
27477,2012-11-13,22:02:50,S BROADWAY ST / E ILIFF AVE,39.674892,-104.987575,3,313,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
27625,2012-11-05,12:34:48,S DECATUR ST / W HILLSIDE AVE,39.67099,-105.022752,4,422,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
27691,2012-11-28,20:52:11,S FEDERAL BLVD / W HARVARD AVE,39.67334,-105.025073,4,421,vehicular,In Service,FALSE,FALSE,FALSE,NA
